species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Rhinoceros unicornis,27.504575,84.372726,1,23.175,27.866667,15.9,1795.0,462.0,7.0,117.06062,1230.0,35.0,884.0,43.0,10.9,43.6,505.80945,34.0,9.0,25.0,27.616667,16.816666,394.0
Rhinoceros unicornis,27.551211,84.398038,1,24.2125,28.966667,16.833332,1909.0,514.0,5.0,122.35869,1343.0,31.0,942.0,37.0,11.508333,44.433716,512.25494,35.4,9.5,25.900002,28.666666,17.75,182.0
Rhinoceros unicornis,27.564983,84.227708,1,24.441666,29.166666,17.066666,2009.0,575.0,5.0,122.895355,1413.0,32.0,1027.0,38.0,11.716666,44.720104,511.161,35.8,9.6,26.199999,28.816666,17.916666,158.0
Rhinoceros unicornis,26.797884,93.256113,1,24.295834,28.766666,18.066668,2458.0,466.0,11.0,87.596695,1314.0,60.0,1314.0,60.0,10.208334,45.572918,440.26572,32.7,10.3,22.400002,28.766666,18.066668,90.0
Rhinoceros unicornis,26.799716,93.206881,1,24.329166,28.85,18.1,2425.0,459.0,10.0,87.947876,1302.0,57.0,1302.0,57.0,10.191667,45.2963,441.5801,32.8,10.3,22.5,28.85,18.1,86.0
Rhinoceros unicornis,26.710225,93.347876,1,24.016666,28.283333,17.9,2315.0,431.0,12.0,85.06876,1203.0,61.0,1203.0,61.0,9.8,44.95413,428.848,31.9,10.1,21.8,28.283333,17.9,66.0
Rhinoceros unicornis,26.776356,93.518942,1,24.2,28.666666,17.95,2340.0,426.0,12.0,83.45145,1203.0,64.0,1203.0,68.0,10.116667,44.962963,440.86176,32.5,10.0,22.5,28.666666,18.916666,75.0
Rhinoceros unicornis,26.793317,93.526229,1,24.25,28.783333,17.983334,2370.0,432.0,12.0,83.72826,1225.0,65.0,1225.0,68.0,10.216666,45.206493,444.2972,32.6,10.0,22.599998,28.783333,18.916666,80.0
Rhinoceros unicornis,26.504779,93.201178,1,23.804167,28.3,17.466667,1980.0,375.0,10.0,84.86107,1040.0,47.0,1040.0,47.0,9.641666,43.82576,445.5357,32.1,10.1,21.999998,28.3,17.466667,105.0
Rhinoceros unicornis,26.570179,93.22485,1,24.208334,28.683332,17.966667,2076.0,391.0,11.0,85.11323,1087.0,50.0,1087.0,50.0,10.0,45.045044,440.1076,32.5,10.3,22.2,28.683332,17.966667,76.0
Rhinoceros unicornis,26.478447,93.299587,1,22.620832,27.15,16.366667,2053.0,404.0,9.0,86.22532,1109.0,49.0,1109.0,49.0,9.358334,43.527134,441.65216,30.8,9.3,21.5,27.15,16.366667,366.0
Rhinoceros unicornis,26.478099,93.351943,1,22.4125,26.95,16.166666,2057.0,402.0,9.0,85.413734,1103.0,51.0,1103.0,51.0,9.375,43.60465,442.24695,30.6,9.1,21.5,26.95,16.166666,405.0
Rhinoceros unicornis,26.40082,93.333437,1,21.504168,26.033333,15.316667,2016.0,399.0,8.0,86.63814,1108.0,50.0,1108.0,50.0,9.241667,43.592766,439.05093,29.6,8.4,21.2,26.033333,15.316667,604.0
Rhinoceros unicornis,26.495558,93.384891,1,22.145834,26.683332,15.95,2080.0,407.0,9.0,85.72559,1122.0,52.0,1122.0,52.0,9.291667,43.419006,440.13666,30.3,8.9,21.4,26.683332,15.95,471.0
Rhinoceros unicornis,26.654296,93.496338,1,24.008333,28.566668,17.6,2180.0,400.0,11.0,82.44108,1105.0,60.0,1099.0,60.0,10.200001,44.73684,451.26,32.4,9.6,22.800001,27.883333,17.6,81.0
Rhinoceros unicornis,26.649562,93.59811,1,24.170834,28.683334,17.9,2147.0,389.0,12.0,80.90344,1079.0,63.0,1064.0,64.0,10.241667,45.31711,443.29068,32.5,9.9,22.6,28.033333,18.866667,81.0
Rhinoceros unicornis,26.741578,93.392845,1,23.9625,28.216667,17.85,2337.0,433.0,12.0,84.729866,1211.0,63.0,1211.0,63.0,9.825,44.863014,428.13083,31.9,10.0,21.9,28.216667,18.85,71.0
Rhinoceros unicornis,27.442029,84.548432,1,22.0875,26.683334,15.033334,1784.0,448.0,9.0,112.56115,1187.0,40.0,875.0,50.0,10.575001,43.698345,491.86163,32.4,8.2,24.2,26.533333,16.0,585.0
Rhinoceros unicornis,26.578531,93.30772,1,23.991667,28.466667,17.683332,2108.0,396.0,11.0,84.37927,1092.0,53.0,1092.0,53.0,9.75,44.31818,443.27213,32.2,10.2,22.0,28.466667,17.683332,90.0
Rhinoceros unicornis,27.56811,84.318588,1,24.475,29.183332,17.116667,1965.0,544.0,6.0,122.50648,1383.0,32.0,988.0,38.0,11.866667,45.29262,509.8685,35.8,9.6,26.199999,28.866667,18.0,175.0
Rhinoceros unicornis,27.422073,84.32708,1,23.658333,28.4,16.333334,1739.0,461.0,6.0,119.092606,1204.0,35.0,856.0,42.0,11.55,44.594593,507.31393,34.9,9.0,25.900002,28.066668,17.266666,327.0
Rhinoceros unicornis,27.497077,84.579581,1,22.929167,27.633333,15.683333,1819.0,473.0,8.0,117.21836,1241.0,36.0,877.0,44.0,10.891666,43.741634,504.62164,33.6,8.7,24.899998,27.416668,16.633333,408.0
Rhinoceros unicornis,26.48391,93.071954,1,23.970833,28.35,17.783333,1912.0,366.0,10.0,86.26289,1027.0,43.0,1027.0,43.0,9.741667,44.686543,434.97366,32.2,10.4,21.800001,28.35,17.783333,107.0
