species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Grus antigone,27.157446,77.494004,1,25.337499618530277,33.03333282470703,15.68333339691162,678.0,253.0,2.0,150.53915405273438,573.0,18.0,243.0,23.0,13.991666793823242,39.749053955078125,702.6414794921875,41.79999923706055,6.599999904632568,35.20000076293945,29.58333396911621,23.483333587646484,178.0
Grus antigone,27.143032,77.543121,1,25.325000762939453,33.03333282470703,15.633333206176758,684.0,254.0,2.0,149.6437530517578,576.0,19.0,244.0,23.0,13.93333339691162,39.58333587646485,704.8001098632812,41.79999923706055,6.599999904632568,35.20000076293945,29.58333396911621,23.450000762939453,178.0
Grus antigone,27.018462,77.54038,1,25.524999618530277,33.26666641235352,15.68333339691162,720.0,272.0,2.0,152.11810302734375,612.0,20.0,257.0,24.0,14.350000381469728,40.083797454833984,712.7459716796875,42.400001525878906,6.599999904632568,35.80000305175781,29.683332443237305,23.733333587646484,179.0
Grus antigone,27.034178,77.439548,1,25.46666717529297,33.233333587646484,15.600000381469728,703.0,267.0,2.0,153.24942016601562,601.0,18.0,251.0,23.0,14.333333015441896,40.14939498901367,715.228271484375,42.29999923706055,6.599999904632568,35.70000076293945,29.683332443237305,23.600000381469727,183.0
Grus antigone,27.050734,77.455055,1,25.49166679382324,33.25,15.600000381469728,699.0,265.0,2.0,153.09442138671875,597.0,18.0,251.0,22.0,14.31666660308838,40.10270690917969,715.4427490234375,42.29999923706055,6.599999904632568,35.70000076293945,29.75,23.61666679382324,182.0
Grus antigone,14.84461,103.140278,1,27.03333282470703,29.25,24.08333396911621,1207.0,233.0,2.0,81.08283996582031,596.0,24.0,267.0,34.0,10.56666660308838,56.810035705566406,205.27513122558597,35.70000076293945,17.100000381469727,18.600000381469727,27.61666679382324,24.683334350585938,181.0
Grus antigone,22.410793,72.566346,1,27.15833282470703,32.483333587646484,21.06666755676269,714.0,268.0,1.0,150.83041381835938,594.0,5.0,91.0,5.0,13.550000190734863,45.0166130065918,445.1344604492188,41.20000076293945,11.100000381469728,30.100000381469727,28.63333320617676,22.950000762939453,11.0
Grus antigone,26.977441,78.951529,1,25.612499237060547,33.21666717529297,16.316667556762695,866.0,290.0,2.0,137.8136444091797,691.0,22.0,304.0,35.0,13.625,39.04011535644531,686.2252807617188,42.5,7.599999904632568,34.900001525878906,29.483333587646484,23.94999885559082,152.0
Grus antigone,27.054958,78.985738,1,25.55416679382324,33.116668701171875,16.350000381469727,848.0,282.0,2.0,136.58920288085938,672.0,23.0,297.0,34.0,13.475000381469728,38.72126388549805,681.3804931640625,42.400001525878906,7.599999904632568,34.80000305175781,29.41666603088379,23.91666603088379,155.0
Grus antigone,27.163933,78.943361,1,25.587499618530277,33.20000076293945,16.28333282470703,827.0,267.0,2.0,134.9131317138672,652.0,24.0,293.0,34.0,13.708333969116213,39.27889251708984,687.5520629882812,42.400001525878906,7.5,34.900001525878906,29.53333282470703,23.88333320617676,158.0
