species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Panthera leo,-24.628374,31.502446,1,21.379168,24.633333,17.1,649.0,117.0,8.0,79.380264,339.0,27.0,339.0,27.0,13.658333,61.24813,310.32578,30.5,8.2,22.3,24.633333,17.1,421.0
Panthera leo,-24.409242,31.796088,1,22.2875,25.5,18.133333,540.0,95.0,6.0,78.156494,282.0,26.0,282.0,26.0,14.391666,62.572464,304.57217,31.9,8.9,23.0,25.5,18.133333,249.0
Panthera leo,-24.407407,31.801883,1,22.3125,25.5,18.15,541.0,95.0,6.0,78.28061,283.0,26.0,283.0,26.0,14.375,62.772926,304.38556,31.9,9.0,22.9,25.5,18.15,245.0
Panthera leo,-24.562177,31.753297,1,21.65,24.866667,17.483334,603.0,107.0,7.0,78.01385,314.0,28.0,314.0,28.0,13.616667,61.336338,304.58615,30.9,8.7,22.2,24.866667,17.483334,340.0
Panthera leo,-24.108581,31.69647,1,22.716667,26.066666,18.416666,568.0,108.0,6.0,81.11694,301.0,22.0,301.0,22.0,14.200001,62.008736,315.1214,32.3,9.4,22.9,26.066666,18.416666,267.0
Panthera leo,-24.553292,31.950218,1,22.408333,25.716667,18.066666,579.0,104.0,8.0,75.14,298.0,31.0,298.0,31.0,14.433333,62.212646,316.4349,32.1,8.9,23.199999,25.716667,18.066666,217.0
Panthera leo,-24.539307,31.996839,1,22.029167,25.15,17.95,611.0,109.0,9.0,74.88636,314.0,34.0,314.0,34.0,13.558333,62.19419,297.03427,31.3,9.5,21.8,25.15,17.95,306.0
Panthera leo,2.248225,31.55308,1,25.216667,26.416666,23.966667,1084.0,142.0,19.0,45.416264,385.0,90.0,135.0,385.0,10.716667,71.44444,104.49735,32.8,17.8,15.0,23.966667,26.0,686.0
Panthera leo,-0.162483,29.887333,1,23.258333,23.616667,22.966667,835.0,109.0,23.0,45.79485,312.0,119.0,145.0,271.0,10.266666,90.05848,30.661884,29.1,17.7,11.4,23.15,23.066666,912.0
Panthera leo,2.361601,31.407269,1,25.258333,26.55,23.566668,958.0,123.0,18.0,46.888313,354.0,75.0,191.0,354.0,11.133333,65.4902,147.18315,33.0,16.0,17.0,23.566668,26.033333,647.0
Panthera leo,-1.511431,35.073902,1,19.908333,20.783333,18.733334,1012.0,162.0,28.0,44.61061,389.0,126.0,297.0,129.0,12.75,81.2102,82.043045,27.8,12.1,15.699999,20.416666,18.933332,1555.0
Panthera leo,-23.863936,31.515808,1,22.575,26.133333,18.016666,506.0,91.0,5.0,78.905785,262.0,19.0,262.0,19.0,13.8,59.999996,333.75616,32.2,9.2,23.0,26.133333,18.016666,307.0
Panthera leo,2.300022,31.530591,1,25.204166,26.45,23.783333,1137.0,146.0,21.0,45.478256,398.0,94.0,146.0,398.0,11.208333,69.61698,118.656456,33.1,17.0,16.099998,23.783333,26.033333,698.0
Panthera leo,2.29924,31.477959,1,25.245832,26.483334,23.783333,1048.0,136.0,19.0,45.76247,376.0,86.0,128.0,376.0,11.108334,68.56996,122.39018,33.1,16.9,16.199999,23.783333,26.05,683.0
Panthera leo,-0.713411,29.777778,1,21.75,22.033333,21.5,1027.0,128.0,33.0,37.110737,356.0,157.0,205.0,176.0,11.333333,90.666664,25.49508,27.9,15.4,12.5,21.716667,21.6,1127.0
Panthera leo,-2.983796,34.97383,1,19.3875,20.433332,17.5,713.0,139.0,3.0,83.102356,348.0,14.0,333.0,14.0,12.341666,74.34739,126.870094,27.0,10.4,16.6,20.416666,17.5,1612.0
