species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Bos frontalis,9.410008,77.017996,1,25.854166,27.45,24.716667,2090.0,377.0,31.0,62.089333,915.0,145.0,378.0,314.0,7.725,65.4661,105.90429,31.9,20.1,11.799999,25.566666,25.8,301.0
Bos frontalis,9.432201,77.183716,1,20.533333,22.0,19.233334,2056.0,356.0,39.0,58.057842,856.0,154.0,312.0,411.0,7.7833333,63.79781,108.36245,26.6,14.4,12.200001,20.583334,20.1,1230.0
Bos frontalis,9.42626,77.198878,1,20.5,21.983334,19.183334,2033.0,348.0,39.0,57.51616,838.0,154.0,310.0,411.0,7.8166666,63.550133,109.85526,26.6,14.3,12.3,20.550001,20.05,1233.0
Bos frontalis,9.562485,77.190868,1,22.504166,24.25,20.966667,1869.0,331.0,34.0,60.05819,786.0,136.0,287.0,363.0,8.075,61.17424,126.94772,29.2,16.0,13.200001,22.5,22.1,904.0
Bos frontalis,9.43918,77.081077,1,24.779167,26.333334,23.633333,1962.0,349.0,35.0,60.458057,837.0,146.0,338.0,334.0,7.7749996,65.336136,104.73903,30.9,19.0,11.9,24.566666,24.633333,497.0
Bos frontalis,9.543272,77.138187,1,22.241667,23.916666,20.816668,2056.0,388.0,35.0,63.546856,918.0,140.0,305.0,370.0,8.033333,61.794876,119.97788,28.8,15.8,12.999999,22.183334,21.883333,939.0
Bos frontalis,9.594509,77.115276,1,22.516666,24.266666,21.066668,2123.0,417.0,35.0,66.35845,983.0,137.0,308.0,360.0,8.383333,62.562195,123.22065,29.3,15.9,13.4,22.416666,22.216667,899.0
Bos frontalis,9.542923,77.086198,1,22.6625,24.383333,21.3,2201.0,436.0,36.0,67.08759,1031.0,141.0,321.0,363.0,8.475,63.24627,118.3816,29.4,16.0,13.4,22.5,22.466667,883.0
Bos frontalis,9.525896,77.132534,1,22.4875,24.183334,21.05,2047.0,385.0,36.0,63.329285,912.0,142.0,307.0,366.0,8.108334,62.371796,120.66342,29.0,16.0,13.0,22.416666,22.15,885.0
Bos frontalis,9.44062,77.16887,1,20.683332,22.133333,19.433332,2109.0,374.0,39.0,59.312614,897.0,155.0,316.0,410.0,7.8666663,63.956642,105.536156,26.8,14.5,12.299999,20.683332,20.3,1222.0
